"id","flujos","sucursal"
21970,41.1506067445419,"G"
21971,38.049169264282,"NG"
21972,39.3785783162471,"G"
21973,41.9239694365467,"G"
21974,44.0038757535345,"NG"
21975,41.1541311252722,"G"
21976,40.1485604842056,"G"
21977,36.4939443415378,"NG"
21978,38.9227787668644,"NG"
21979,41.6648483662624,"NG"
21980,36.9357363257399,"G"
21981,39.7314483768602,"G"
21982,41.7956341494845,"G"
21983,42.429147338838,"G"
21984,37.207143918546,"NG"
21985,39.3381762786491,"NG"
21986,36.0707876401331,"G"
21987,37.2052178680873,"NG"
21988,39.3890052835387,"NG"
21989,44.683214988372,"G"
21990,37.1102765817692,"G"
21991,38.0628236554596,"G"
21992,39.2862159165933,"NG"
21993,41.884219337609,"NG"
21994,36.2630523764898,"G"
21995,36.9303485187668,"G"
21996,42.8316849172832,"NG"
21997,34.2383479651938,"G"
21998,39.107974538136,"G"
21999,43.8170144371732,"NG"
22000,41.6442064450558,"NG"
22001,39.2914498791131,"G"
22002,37.5960145893614,"NG"
22003,42.9727940959458,"G"
22004,40.522842060947,"G"
22005,44.1127573719904,"G"
22006,39.4576696535697,"NG"
22007,42.5773226827363,"NG"
22008,43.4864152839548,"G"
22009,36.4358680306444,"G"
22010,38.0393201811117,"G"
22011,37.6644625879384,"NG"
22012,41.2801426596968,"G"
22013,43.4797758584066,"G"
22014,36.1544588660284,"NG"
22015,37.7564776474678,"NG"
22016,37.9148353538158,"NG"
22017,38.4332635725857,"NG"
22018,35.6555664005233,"G"
22019,41.1630914228061,"G"
22020,38.3447336892947,"NG"
22021,36.4234172773269,"G"
22022,38.5494460595696,"NG"
22023,41.6994113435843,"G"
22024,39.9640419510659,"G"
22025,38.7396129411358,"NG"
22026,40.9266390831243,"NG"
22027,40.853968859443,"NG"
22028,42.1378884708645,"NG"
22029,34.4768599379624,"G"
22030,45.5860063157566,"G"
22031,37.4118698896794,"G"
22032,41.5896612538883,"NG"
22033,42.0554465109132,"G"
22034,38.4748000626329,"G"
22035,43.2501911848522,"G"
22036,38.9704045960629,"NG"
22037,38.7443459912641,"G"
22038,40.8086230671359,"G"
22039,42.5207076063723,"G"
22040,41.4671720210704,"G"
22041,39.0232421350743,"NG"
22042,43.0072611425871,"G"
22043,39.4247780978629,"NG"
22044,39.6417498784077,"G"
22045,41.4928366545171,"G"
22046,37.9791961149312,"NG"
22047,39.5271158767583,"G"
22048,37.0180775269878,"G"
22049,38.8516336313887,"NG"
22050,37.5282280201535,"G"
22051,40.0532238859037,"G"
22052,40.2764611551263,"G"
22053,39.8685309568586,"NG"
22054,39.6755435663921,"G"
22055,40.8537101958881,"G"
22056,38.0950065389878,"G"
22057,37.8191160435733,"NG"
22058,39.8339321645743,"NG"
22059,39.677765241894,"G"
22060,39.7815995590887,"NG"
22061,40.5286041118338,"G"
22062,37.4373428647953,"G"
22063,39.4852363424936,"NG"
22064,37.2617709896946,"NG"
22065,40.5984090824217,"G"
22066,43.9893190264838,"NG"
22067,42.339618926779,"NG"
22068,38.4781708129929,"NG"
22069,38.5317229746175,"G"
22070,39.4599617852516,"G"
22071,41.0464468240761,"G"
22072,40.1293906496484,"NG"
22073,38.4807545055564,"NG"
22074,41.2156794772789,"NG"
22075,36.3466758486658,"G"
22076,40.181794840986,"NG"
22077,44.4866800217572,"NG"
22078,40.2375380563516,"G"
22079,42.2417332422674,"NG"
22080,39.0696576854177,"G"
22081,42.334765780836,"G"
22082,38.5421693191693,"NG"
22083,40.5184897569607,"G"
22084,34.9300641959104,"NG"
22085,41.7866457131845,"NG"
22086,40.9879223817916,"NG"
22087,39.1594723539084,"NG"
22088,42.7319676366863,"G"
22089,37.2177570491547,"NG"
22090,40.5057903113985,"NG"
22091,35.9949625232846,"G"
22092,38.1659138309088,"NG"
22093,41.5219730613622,"NG"
22094,39.6954013542427,"NG"
22095,39.5624734702242,"G"
22096,38.1191778976831,"G"
22097,38.3525417523733,"NG"
22098,41.4461041253499,"NG"
22099,46.7675470549507,"G"
22100,41.2617340810017,"NG"
22101,39.9165978532034,"NG"
22102,41.5877750984115,"G"
22103,37.578932817483,"G"
22104,36.813458481612,"G"
22105,41.3798118965459,"NG"
22106,36.2383693098799,"NG"
22107,39.5084987770047,"NG"
22108,37.3738506492959,"G"
22109,41.3760877638341,"G"
22110,40.8141935514055,"NG"
22111,40.5882856009056,"NG"
22112,38.3514380906098,"NG"
22113,41.7693105428713,"G"
22114,42.6028147055316,"G"
22115,39.9501164963554,"NG"
22116,36.9648400997813,"NG"
22117,40.7399611544068,"NG"
22118,39.1402253552326,"G"
22119,44.1937791189627,"G"
22120,41.9901196348885,"G"
22121,47.1658878798453,"G"
22122,40.8993217957121,"G"
22123,39.7543995208968,"G"
22124,39.8863789293836,"NG"
22125,38.078842218892,"NG"
22126,39.7064463838604,"NG"
22127,40.1177900612499,"G"
22128,39.6906015155456,"NG"
22129,41.8275243027245,"G"
22130,44.8517927920901,"G"
22131,36.9532239126089,"NG"
22132,39.0840277550075,"NG"
22133,39.0965895253241,"NG"
22134,40.1704825929364,"G"
22135,39.2309409547401,"NG"
22136,40.9417020408316,"NG"
22137,43.0769439177362,"G"
22138,41.6760717647725,"NG"
22139,36.6648915469389,"G"
22140,42.1291025606759,"NG"
22141,37.4161708317933,"G"
22142,36.3670752122925,"G"
22143,39.1233851718562,"G"
22144,39.4113328528585,"G"
22145,38.7428305839077,"NG"
22146,39.9537719267831,"NG"
22147,39.9649958125346,"G"
22148,41.9604288487303,"NG"
22149,41.2634453670188,"NG"
22150,41.2325326845514,"G"
22151,38.603780240087,"G"
22152,39.886872955177,"NG"
22153,40.8202614978385,"NG"
22154,37.7756400173646,"NG"
22155,37.5264247261183,"NG"
22156,43.1856084092501,"G"
22157,39.6773270198183,"G"
22158,40.1280073199408,"NG"
22159,38.3227642291615,"G"
22160,38.68788108438,"G"
22161,37.5301387071896,"G"
22162,42.945937811532,"NG"
22163,38.4721678120314,"NG"
22164,39.8863345404238,"G"
22165,37.3682878294892,"NG"
22166,39.5971352814417,"NG"
22167,37.7054313410737,"NG"
22168,39.8210471005897,"NG"
22169,38.5717658564817,"NG"
22170,40.6180229150308,"NG"
22171,41.4034256220482,"G"
22172,42.4797269304273,"G"
22173,35.3721547579315,"NG"
22174,40.5376611727249,"NG"
22175,42.8825954054633,"NG"
22176,39.9167193509089,"NG"
22177,35.4553623171792,"NG"
22178,40.7478435060908,"G"
22179,43.7934651607645,"G"
22180,40.5498481813021,"NG"
22181,38.4596801987216,"G"
22182,41.2106879135011,"G"
22183,41.8904868368457,"G"
22184,43.0597487335247,"NG"
22185,43.8272506366554,"NG"
22186,39.3225648621067,"NG"
22187,39.2410826837542,"G"
22188,37.2927297168397,"NG"
22189,45.2023013413367,"NG"
22190,42.8771204950881,"NG"
22191,42.6255761793683,"G"
22192,43.8362900383669,"NG"
22193,38.0374774966423,"NG"
22194,37.2737019687941,"NG"
22195,36.2764926663369,"G"
22196,40.972239592887,"G"
22197,40.4035228321586,"G"
22198,38.4686914984026,"NG"
22199,41.6031604186083,"G"
22200,37.818827989827,"G"
22201,39.3514997220502,"G"
22202,40.768936265236,"NG"
22203,38.7048712326027,"NG"
22204,41.2104040671254,"NG"
22205,38.6236734572355,"G"
22206,39.6641687420454,"G"
22207,40.078314728092,"G"
22208,39.4819081228463,"NG"
22209,42.4241790830051,"NG"
22210,36.7431778471396,"NG"
22211,40.4692193698936,"NG"
22212,38.2621684113838,"G"
22213,38.3640319813529,"NG"
22214,39.8110431508797,"G"
22215,39.7106494300128,"G"
22216,41.295650207424,"G"
22217,40.9800055592575,"G"
22218,38.666660286123,"NG"
22219,39.7443226607912,"NG"
22220,38.6695796054527,"NG"
22221,38.5062965235112,"G"
22222,43.6755068995364,"NG"
22223,37.8923573526247,"G"
22224,42.2744686014408,"G"
22225,44.8968830114162,"NG"
22226,37.7163072188687,"G"
22227,42.1525733928564,"NG"
22228,39.0940814205949,"G"
22229,36.587400298574,"NG"
22230,41.1377536850923,"G"
22231,40.6155035694272,"NG"
22232,37.1461720861368,"G"
22233,40.2785764181499,"NG"
22234,41.6888285837014,"G"
22235,41.1473376583749,"G"
22236,40.0826671766489,"NG"
22237,37.7232308052754,"NG"
22238,39.0912377194325,"G"
22239,38.7307764754512,"NG"
22240,44.3873278296254,"NG"
22241,40.1075364835908,"NG"
22242,39.5766680927986,"G"
22243,42.3235461940193,"G"
22244,34.1786930898786,"G"
22245,42.4932790319296,"G"
22246,38.2631152507833,"NG"
22247,34.9892801755457,"G"
22248,42.522683026359,"G"
22249,40.9224574327217,"G"
22250,39.2993425675632,"G"
22251,38.4626632100891,"G"
22252,42.3938789663674,"NG"
22253,41.2137604105312,"G"
22254,44.35545371702,"G"
22255,36.8010959043203,"G"
22256,37.3919082160333,"G"
22257,42.3565307886855,"G"
22258,41.2128399390663,"NG"
22259,39.3065866496333,"G"
22260,40.4187433347356,"NG"
22261,37.1266193214555,"G"
22262,39.1484570165649,"NG"
22263,40.4607394046916,"G"
22264,43.0723917052743,"NG"
22265,38.1598109148691,"G"
22266,37.2793233686759,"G"
22267,41.1366609824419,"NG"
22268,42.0715194034744,"NG"
22269,39.9223174091819,"G"
22270,36.6069003001634,"G"
22271,42.7632696206964,"G"
22272,43.74651853384,"G"
22273,38.2816297743573,"G"
22274,42.2084057063677,"NG"
22275,38.5604229750398,"G"
22276,44.8941227037021,"NG"
22277,37.6111728163844,"NG"
22278,39.1773817207789,"G"
22279,37.1089072771513,"G"
22280,39.6291981332667,"NG"
22281,44.3576021177354,"G"
22282,44.6692010348334,"NG"
22283,40.8917701417156,"NG"
22284,40.4283637571322,"NG"
22285,42.1361063342623,"G"
22286,40.4861955291046,"G"
22287,48.1379481960456,"NG"
22288,40.086069354506,"NG"
22289,38.5846625049774,"NG"
22290,41.0648283367323,"G"
22291,39.0987964060011,"G"
22292,36.3527816078674,"NG"
22293,37.8002553857788,"NG"
22294,39.7919243708368,"G"
22295,37.7813903996555,"G"
22296,39.6501130953006,"G"
22297,37.9533011717191,"G"
22298,37.6180600238217,"NG"
22299,36.3343307580493,"G"
22300,41.9606069246219,"NG"
22301,38.8413024239942,"NG"
22302,37.870549874551,"NG"
22303,41.9760977923563,"NG"
22304,38.7620959157719,"NG"
22305,38.0183896722936,"G"
22306,41.1284121006867,"G"
22307,38.7217941305892,"NG"
22308,41.7027821828648,"G"
22309,43.2328906402973,"NG"
22310,35.2241722123803,"NG"
22311,41.3772729549797,"G"
22312,39.6113022006102,"NG"
22313,37.0810321921106,"G"
22314,38.2292900209543,"NG"
22315,44.3435367222962,"NG"
22316,35.0524363446831,"NG"
22317,41.0163309121777,"NG"
22318,37.1120665303551,"G"
22319,42.1865366325541,"NG"
22320,40.2230005766997,"G"
22321,37.4975905085598,"G"
22322,41.6746369144847,"NG"
22323,40.8548576305738,"NG"
22324,40.9743647090883,"NG"
22325,45.2131190009848,"NG"
22326,41.1922356898388,"G"
22327,41.2098190054551,"G"
22328,40.7960088566674,"G"
22329,36.2368475530444,"G"
22330,38.8939788119061,"G"
22331,39.20273061999,"NG"
22332,44.7065870260271,"G"
22333,43.2965231569557,"G"
22334,36.9596961535088,"G"
22335,38.6808369255851,"NG"
22336,32.2998054556569,"NG"
22337,38.1684893090954,"NG"
22338,39.6811749712595,"G"
22339,36.4221557072162,"G"
22340,40.1061038188823,"NG"
22341,40.585015328073,"G"
22342,38.6448848689091,"NG"
22343,42.8185458303765,"G"
22344,37.867011341177,"NG"
22345,39.5130321250099,"G"
22346,40.1156460724668,"G"
22347,38.654976369553,"G"
22348,41.6011144756564,"NG"
22349,38.1556030935951,"NG"
22350,37.4858738267754,"G"
22351,40.4805363834204,"G"
22352,40.6046063177862,"G"
22353,38.8883874807334,"NG"
22354,39.1333147672616,"G"
22355,40.1977818046585,"G"
22356,43.6256841764078,"NG"
22357,40.0845572553747,"NG"
22358,37.0661995750782,"G"
22359,42.0285055235536,"G"
22360,39.3456704497585,"G"
22361,39.8120468926771,"G"
22362,45.206816545759,"G"
22363,42.4294467048161,"NG"
22364,38.0271015448133,"NG"
22365,39.4241619307099,"NG"
22366,43.6931134000825,"G"
22367,39.8348944949569,"NG"
22368,39.5287817256009,"NG"
22369,42.4171802214008,"G"
22370,38.1130075782004,"G"
22371,42.0689562329863,"G"
22372,36.2742276376708,"G"
22373,42.6834182805779,"NG"
22374,40.9439311674417,"NG"
22375,38.8196344347901,"NG"
22376,38.5328078011977,"G"
22377,36.5203065862743,"G"
22378,36.0558765750752,"NG"
22379,39.9193576703619,"G"
22380,37.4938466644379,"G"
22381,38.9510847246239,"NG"
22382,40.5176197804483,"G"
22383,41.9136439719125,"G"
22384,38.4956311350007,"G"
22385,41.7632171804828,"NG"
22386,36.5728610524915,"NG"
22387,39.6380099683224,"G"
22388,40.8982045838963,"NG"
22389,38.170020149419,"NG"
22390,35.8990463663267,"NG"
22391,43.722120784444,"G"
22392,40.3372178554407,"NG"
22393,38.107577434904,"G"
22394,43.4397641835364,"NG"
22395,39.095346204003,"G"
22396,42.6845311826704,"NG"
22397,37.6731902822772,"NG"
22398,39.3215122820248,"G"
22399,39.2983587274545,"G"
22400,41.0995346297377,"G"
22401,38.8907360910144,"G"
22402,39.2554991408193,"G"
22403,37.4178553282248,"NG"
22404,40.5039085770707,"NG"
22405,37.4058297905562,"NG"
22406,42.2743249949594,"G"
22407,44.5575142507333,"G"
22408,43.9103765883384,"NG"
22409,40.0698273776342,"G"
22410,38.2015324880449,"NG"
22411,40.5106705971,"G"
22412,41.8233853248338,"G"
22413,41.7150117692942,"G"
22414,39.215598484234,"G"
22415,36.617884181226,"G"
22416,38.8185418767704,"G"
22417,39.7454354164167,"G"
22418,35.1284895642198,"G"
22419,44.4150134059368,"NG"
22420,39.9573506130673,"G"
22421,36.2652820340712,"G"
22422,42.9928286460388,"G"
22423,38.748346268834,"NG"
22424,41.7262863816267,"NG"
22425,37.8385104702202,"NG"
22426,40.1508964954913,"G"
22427,36.227478358517,"G"
22428,38.6754850286014,"G"
22429,43.3365312690774,"NG"
22430,41.369648522227,"NG"
22431,43.8980414748373,"NG"
22432,39.1563570452653,"NG"
22433,37.0917817404069,"G"
22434,38.1866219040983,"NG"
22435,40.2586453286112,"NG"
22436,39.0003652032124,"NG"
22437,40.0131370630916,"G"
22438,38.0490795787535,"G"
22439,41.4474961437135,"NG"
22440,38.3692706561138,"G"
22441,39.1622893766921,"NG"
22442,38.8639624888985,"NG"
22443,38.6943606550633,"G"
22444,42.0934826019213,"G"
22445,39.1607487750613,"G"
22446,40.3246597790028,"NG"
22447,41.1458935447419,"NG"
22448,39.1352844062391,"NG"
22449,35.6007576782084,"G"
22450,41.3956970752915,"NG"
22451,41.9846918699766,"NG"
22452,42.9399339675199,"G"
22453,39.5995914399605,"NG"
22454,38.5068871570246,"NG"
22455,40.56109862922,"NG"
22456,41.2022654096744,"G"
22457,36.354561712208,"G"
22458,40.0193647386956,"G"
22459,38.9412227843835,"G"
22460,40.747504555871,"NG"
22461,37.4380901847942,"G"
22462,41.8126215332527,"G"
22463,40.4996036037182,"NG"
22464,38.6836463576271,"G"
22465,36.6929435151105,"G"
22466,37.1314637608313,"NG"
22467,41.6360729095481,"NG"
22468,38.6127924497111,"G"
22469,40.9538057478279,"NG"
22470,43.09313515753,"NG"
22471,42.1282219648662,"NG"
22472,39.2607753231158,"NG"
22473,42.4697774707113,"NG"
22474,35.6007119760542,"NG"
22475,40.7296065061994,"NG"
22476,40.0386113753318,"G"
22477,42.2880018406403,"G"
22478,40.4371441961093,"NG"
22479,37.9868725679948,"NG"
22480,40.5316755110555,"G"
22481,43.2393364584026,"NG"
22482,43.0117012170869,"G"
22483,37.6363202163117,"NG"
22484,41.4681603220206,"G"
22485,40.7545029444217,"NG"
22486,42.2376328069619,"G"
22487,37.5417598122564,"NG"
22488,37.344070216916,"G"
22489,40.1934466447668,"NG"
22490,40.4740508536804,"G"
22491,39.55085357831,"NG"
22492,41.7083717053714,"G"
22493,42.1996021818015,"NG"
22494,39.9383808633473,"NG"
22495,42.0480324441533,"NG"
22496,40.6807527969,"NG"
22497,38.3505737258415,"NG"
22498,37.4250001251772,"NG"
22499,36.8199957786832,"NG"
22500,43.6083610207058,"NG"
22501,40.7868045984007,"G"
22502,40.4422919582448,"NG"
22503,40.0399658144431,"G"
22504,42.9457256708841,"G"
22505,38.5107630626003,"G"
22506,39.0330881936164,"NG"
22507,39.7975483078821,"G"
22508,39.0999413181707,"NG"
22509,40.9599819049499,"G"
22510,39.2668356087025,"G"
22511,43.5211030962477,"G"
22512,39.4402113972945,"NG"
22513,38.6636176551268,"G"
22514,40.9937767561428,"NG"
22515,43.3530742333545,"G"
22516,43.3768824696882,"G"
22517,38.6805146309313,"NG"
22518,40.7949933165696,"G"
22519,38.0928848963623,"G"
22520,40.0599796070471,"G"
22521,38.1238187760974,"NG"
22522,42.417909723154,"NG"
22523,34.7892868540808,"G"
22524,38.4790993977637,"G"
22525,40.0935042749153,"NG"
22526,43.7120027899419,"NG"
22527,40.7461411898131,"NG"
22528,37.6634896437944,"NG"
22529,40.3130536343043,"NG"
22530,38.434541857645,"G"
22531,42.1412291810142,"G"
22532,40.8753154583338,"G"
22533,41.255060658745,"G"
22534,39.9822950690538,"G"
22535,40.0143537718156,"G"
22536,41.6276717583631,"NG"
22537,37.814508654735,"NG"
22538,44.1167497446366,"NG"
22539,37.2956391512588,"G"
22540,42.7082028504082,"NG"
22541,42.829394573293,"NG"
22542,44.457092544785,"NG"
22543,39.607502092062,"NG"
22544,43.5980055041522,"G"
22545,42.4430267254852,"G"
22546,40.9409090197973,"G"
22547,41.2357553062074,"G"
22548,41.2108019105577,"NG"
22549,38.6536447943282,"G"
22550,41.3057039368929,"G"
22551,37.1508541236302,"NG"
22552,37.2438047594924,"NG"
22553,35.3280105186305,"NG"
22554,38.0654730240521,"NG"
22555,35.7168848911961,"NG"
22556,39.4500837902476,"NG"
22557,40.5239579197052,"NG"
22558,42.8921622347823,"G"
22559,40.0420652082433,"NG"
22560,36.7879627477614,"NG"
22561,40.6489164406516,"G"
22562,41.3415051744797,"G"
22563,41.3954920895286,"G"
22564,39.7044170245226,"G"
22565,38.2656513534139,"G"
22566,45.6447245596139,"G"
22567,38.406992732801,"G"
22568,40.7097815297423,"G"
22569,37.3793079339029,"G"
22570,43.0600966931183,"NG"
22571,38.2069593164437,"NG"
22572,45.9560120075993,"G"
22573,39.5285038973039,"G"
22574,41.6385030883998,"G"
22575,42.779830848111,"NG"
22576,40.8383528989701,"G"
22577,43.3818068460837,"G"
22578,40.641358555501,"G"
22579,38.5397522913434,"NG"
22580,40.2315361730421,"G"
22581,43.7240362043823,"NG"
22582,39.5926833027097,"G"
22583,38.775410600726,"G"
22584,41.2632533436038,"G"
22585,38.8218652978143,"G"
22586,42.2978931450809,"G"
22587,40.6601358471603,"G"
22588,41.8644490297361,"NG"
22589,40.7460203804835,"G"
22590,43.7507830197885,"G"
22591,34.5389937124963,"G"
22592,40.3852649723037,"G"
22593,42.6103779217828,"G"
22594,38.7886794050929,"NG"
22595,43.3760181071058,"NG"
22596,43.3553636599458,"NG"
22597,41.7298514378149,"NG"
22598,35.3547859228105,"G"
22599,38.0017430806191,"NG"
22600,41.6502982557656,"NG"
22601,39.8563995572894,"NG"
22602,40.8569168881455,"G"
22603,39.6957617534696,"G"
22604,38.5036285254342,"G"
22605,37.5443307946141,"G"
22606,41.1333876508581,"G"
22607,41.8656888448667,"NG"
22608,40.6877957288903,"G"
22609,40.0197816819903,"G"
22610,37.3780180687959,"NG"
22611,40.8123534803753,"G"
22612,40.5752441061316,"NG"
22613,41.8313149746741,"G"
22614,39.0809437096829,"NG"
22615,43.5232833617603,"G"
22616,40.0884290090591,"G"
22617,40.0158519558554,"NG"
22618,39.3698895842599,"NG"
22619,40.7031159961421,"G"
22620,40.8111478434495,"NG"
22621,41.5324531071351,"G"
22622,43.4231827358951,"NG"
22623,41.2572120779435,"NG"
22624,38.1832726389545,"G"
22625,39.4955796345166,"G"
22626,42.8602141648607,"G"
22627,35.9100923867648,"NG"
22628,39.1622458767896,"NG"
22629,39.3883601332459,"NG"
22630,42.5417118930598,"NG"
22631,41.3100676044136,"G"
22632,42.2807019561752,"NG"
22633,37.3132743755221,"NG"
22634,43.0260577722865,"NG"
22635,42.2680780586536,"NG"
22636,41.7604621101638,"G"
22637,36.3694647290313,"G"
22638,42.1696730069522,"NG"
22639,40.7468343671997,"NG"
22640,43.301582617514,"NG"
22641,44.3985447836259,"G"
22642,43.5769652635411,"NG"
22643,42.7078203055732,"NG"
22644,38.6686127874202,"G"
22645,37.1105637839391,"NG"
22646,36.1192429197015,"NG"
22647,39.6511282859673,"NG"
22648,37.0535841908186,"NG"
22649,41.5162917323579,"G"
22650,40.3774596105867,"NG"
22651,38.3616763116295,"NG"
22652,42.915707426103,"NG"
22653,42.4725327296957,"NG"
22654,35.8609785667818,"G"
22655,40.7524710001358,"G"
22656,41.6667997769377,"G"
22657,37.6573849199598,"G"
22658,38.2669619139537,"NG"
22659,38.3472907450653,"NG"
22660,42.8930321334499,"G"
22661,41.1347136193292,"G"
22662,36.5382397780509,"G"
22663,42.0827064812142,"G"
22664,39.4279399467239,"NG"
22665,41.344050232543,"NG"
22666,39.6960975703834,"G"
22667,40.8643380461431,"G"
22668,38.1437613632218,"NG"
22669,40.1553806124413,"NG"
22670,39.9809323740903,"NG"
22671,39.8315870066077,"G"
22672,39.6131815758472,"NG"
22673,40.3429940490036,"NG"
22674,39.7713330373715,"NG"
22675,35.8763168286749,"G"
22676,35.1205166027816,"G"
22677,38.2305692713056,"NG"
22678,37.076458620853,"G"
22679,38.8638025658978,"G"
22680,43.1188166347072,"G"
22681,42.5117629317637,"NG"
22682,44.7613399983667,"G"
22683,41.3211437302187,"G"
22684,39.8119703683677,"G"
22685,39.9713282187925,"G"
22686,37.3670533978523,"NG"
22687,36.7601636382282,"NG"
22688,44.9677371037232,"G"
22689,36.5286639049969,"NG"
22690,38.404811668199,"G"
22691,38.8072951029755,"NG"
22692,36.9163779509362,"G"
22693,36.2199155765789,"G"
22694,38.2476995916269,"NG"
22695,44.302181779794,"NG"
22696,36.1491834335805,"G"
22697,39.0836628103627,"NG"
22698,40.8878424332352,"NG"
22699,40.5508874392561,"G"
22700,43.8710453238499,"G"
22701,42.164476987653,"NG"
22702,42.7150276738457,"G"
22703,42.6834612904262,"G"
22704,35.849649291122,"NG"
22705,43.0516520454241,"G"
22706,40.2123493311282,"G"
22707,37.9424944500161,"NG"
22708,43.2160749838452,"NG"
22709,43.2550341538096,"NG"
22710,39.9086638000752,"G"
22711,41.7795316419904,"NG"
22712,41.2628273448689,"G"
22713,42.6112252374049,"NG"
22714,36.6031200441801,"NG"
22715,40.4372817946621,"NG"
22716,39.5470572220018,"NG"
22717,34.9219683241318,"G"
22718,40.8076886592077,"NG"
22719,41.4006255436408,"G"
22720,37.39751683102,"G"
22721,37.5959989301464,"G"
22722,40.3974630474313,"G"
22723,35.6866492469862,"NG"
22724,41.7655449702791,"NG"
22725,43.6661264087195,"NG"
22726,39.45927983421,"NG"
22727,36.5915159722495,"NG"
22728,36.8838185873507,"G"
22729,37.3713363369255,"G"
22730,39.0317850065904,"G"
22731,36.8892421369208,"G"
22732,38.4948313429064,"G"
22733,38.8912470734955,"G"
22734,40.8145147392515,"G"
22735,41.6341627183922,"G"
22736,43.495945241151,"NG"
22737,34.0860458015804,"G"
22738,41.6197628555369,"G"
22739,41.000927926085,"NG"
22740,42.8170814356792,"NG"
22741,43.1073812617515,"NG"
22742,37.5901938002816,"G"
22743,41.0006774407383,"NG"
22744,38.0528741885126,"NG"
22745,36.6621237136475,"NG"
22746,38.6321907449502,"G"
22747,37.1296275483059,"NG"
22748,39.8385402685348,"NG"
22749,38.3599364929997,"NG"
22750,37.2277597844899,"G"
22751,38.7296855766147,"NG"
22752,43.3285399771551,"G"
22753,34.0915704884807,"G"
22754,39.7417251859602,"NG"
22755,37.9081415600354,"NG"
22756,39.3068100538374,"G"
22757,40.9216219228856,"G"
22758,36.5231159206118,"G"
22759,46.429933661063,"NG"
22760,40.2504893657163,"NG"
22761,41.3060233369694,"NG"
22762,41.889138391263,"G"
22763,37.626437887179,"NG"
22764,36.4024049790321,"G"
22765,41.8871189105535,"NG"
22766,43.2630238558077,"G"
22767,35.5425743530466,"G"
22768,42.8531109152746,"NG"
22769,41.0941934120571,"NG"
22770,40.8327571708144,"NG"
22771,42.2090588014343,"NG"
22772,39.8930515990536,"NG"
22773,40.9894434034989,"NG"
22774,43.3104529351594,"NG"
22775,37.9193256704053,"G"
22776,43.1548942398308,"G"
22777,42.090826572748,"G"
22778,42.2989482199698,"NG"
22779,40.8504617179085,"G"
22780,39.3134981481898,"NG"
22781,42.4750928715469,"G"
22782,40.1297372011013,"NG"
22783,38.4529293521109,"NG"
22784,39.173479767289,"G"
22785,35.8137907008102,"G"
22786,40.9249294259103,"NG"
22787,37.8535378618652,"G"
22788,36.5687841772448,"NG"
22789,39.5534174227273,"G"
22790,37.4744987889199,"NG"
22791,43.2876815672074,"NG"
22792,40.0659076123768,"NG"
22793,44.472609483251,"NG"
22794,41.1014658036677,"NG"
22795,42.3945595961743,"G"
22796,35.2480324258737,"NG"
22797,41.3368179911379,"G"
22798,37.7710843506561,"NG"
22799,40.9069505614535,"NG"
22800,45.8620183509025,"G"
22801,37.7701260044369,"G"
22802,38.905052876112,"NG"
22803,42.825130047154,"G"
22804,41.8056403335782,"NG"
22805,39.8999526446043,"G"
22806,44.5834176914208,"NG"
22807,41.6572344920563,"G"
22808,38.0238279581275,"G"
22809,41.443195312433,"NG"
22810,35.5833527293804,"NG"
22811,38.6455067207858,"NG"
22812,40.0681504240762,"NG"
22813,39.2792580611695,"G"
22814,42.3242950036197,"G"
22815,42.7419266342486,"G"
22816,39.4583643733639,"NG"
22817,41.5002875054454,"NG"
22818,36.9946930966971,"G"
22819,40.4094417954979,"NG"
22820,40.1975744648602,"G"
22821,42.0098929843778,"G"
22822,39.3843307759167,"G"
22823,39.18494279968,"NG"
22824,42.068519155937,"G"
22825,41.9072151715201,"G"
22826,43.9654287824574,"G"
22827,40.0768301248312,"NG"
22828,39.6251219430283,"G"
22829,40.304238342211,"NG"
22830,41.6277923258572,"G"
22831,38.9025835068116,"NG"
22832,36.8835363253117,"G"
22833,37.802010356882,"G"
22834,37.8596923072201,"NG"
22835,39.7655997801614,"NG"
22836,44.133143217279,"G"
22837,37.9097047115875,"G"
22838,36.8529852864931,"G"
22839,38.575137831993,"G"
22840,42.1667518255064,"NG"
22841,39.4871695276493,"NG"
22842,38.8989809205792,"NG"
22843,38.706877218696,"NG"
22844,41.2550712039747,"NG"
22845,40.4685563636228,"NG"
22846,42.5719590605029,"G"
22847,38.3843062224493,"NG"
22848,41.1130535404176,"G"
22849,40.6298894910853,"NG"
22850,40.5313687708728,"NG"
22851,43.3346924533132,"G"
22852,37.9448272856224,"NG"
22853,38.2265085607708,"G"
22854,41.6800319874108,"G"
22855,38.0622275676901,"G"
22856,42.5852812110407,"NG"
22857,41.9664619863264,"NG"
22858,40.999075392949,"G"
22859,40.5277460830718,"NG"
22860,39.2903026065084,"NG"
22861,42.2312950143624,"G"
22862,38.9670572590192,"NG"
22863,38.0560176533039,"G"
22864,41.8526880590067,"G"
22865,40.5356797394882,"G"
22866,34.3593785807263,"G"
22867,41.647354141323,"G"
22868,38.342979554502,"G"
22869,39.801411798201,"NG"
22870,35.9184774709263,"NG"
22871,38.5071448087861,"G"
22872,39.4268585031215,"NG"
22873,39.033678146925,"G"
22874,38.5793846054787,"NG"
22875,41.2635495360959,"G"
22876,41.2410658159906,"G"
22877,39.5645613517551,"NG"
22878,41.4326099993508,"G"
